Transaction Number,Transaction Date,Property ID,Transaction Type,Transaction sub type,Registration type,Is Free Hold?,Usage,Area,Property Type,Property Sub Type,Amount,Transaction Size (sq.m),Property Size (sq.m),Room(s),Floor,Parking,Nearest Metro,Nearest Mall,Nearest Landmark,No. of Buyer,No. of Seller,Master Project,Project
"13-588-2003","2003-07-27 00:00:00","47572","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Barsha Third","Land","Residential","500000","1393.55","1393.55","","","","Sharaf Dg Metro Station","Mall of the Emirates","Sports City Swimming Academy","0","0","",""
"13-589-2003","2003-07-27 00:00:00","69434","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Barsha Third","Land","Residential","500000","929.03","929.03","","","","Sharaf Dg Metro Station","Mall of the Emirates","Sports City Swimming Academy","0","0","",""
"13-59-2003","2003-01-29 00:00:00","28611","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Mirdif","Land","Residential","931355","696.77","696.77","","","","Etisalat Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-590-2003","2003-07-27 00:00:00","54453","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Barsha Third","Land","Residential","500000","1447.43","1447.43","","","","Sharaf Dg Metro Station","Mall of the Emirates","Burj Al Arab","0","0","",""
"13-591-2003","2003-07-27 00:00:00","58645","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Barsha Second","Land","Residential","500000","1393.55","1393.55","","","","First Abu Dhabi Bank Metro Station","Mall of the Emirates","Burj Al Arab","0","0","",""
"13-592-2003","2003-07-27 00:00:00","73455","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Barsha Second","Land","Residential","500000","1393.55","1393.55","","","","Sharaf Dg Metro Station","Mall of the Emirates","Burj Al Arab","0","0","",""
"13-593-2003","2003-07-27 00:00:00","48643","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Barsha Second","Land","Residential","500000","1393.55","1393.55","","","","Sharaf Dg Metro Station","Mall of the Emirates","Burj Al Arab","0","0","",""
"13-594-2003","2003-07-27 00:00:00","65722","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Manara","Land","Residential","250000","1393.55","1393.55","","","","Noor Bank Metro Station","Mall of the Emirates","Burj Al Arab","0","0","",""
"13-595-2003","2003-07-27 00:00:00","73489","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Barsha Second","Land","Residential","250000","1393.55","1393.55","","","","Sharaf Dg Metro Station","Mall of the Emirates","Burj Al Arab","0","0","",""
"13-596-2003","2003-07-27 00:00:00","84543","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Goze First","Land","Residential","250000","334.45","334.45","","","","Noor Bank Metro Station","Dubai Mall","Downtown Dubai","0","0","",""
"13-597-2003","2003-07-27 00:00:00","54486","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Barsha Third","Land","Residential","500000","1393.55","1393.55","","","","Dubai Internet City","Mall of the Emirates","Burj Al Arab","0","0","",""
"13-598-2003","2003-07-27 00:00:00","65766","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Jafliya","Land","Residential","250000","929.03","929.03","","","","Al Jafiliya Metro Station","Dubai Mall","Burj Khalifa","0","0","",""
"13-599-2003","2003-07-27 00:00:00","67502","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Mezhar Second","Land","Residential","500000","1858.06","1858.06","","","","Etisalat Metro Station","City Centre Mirdif","","0","0","",""
"13-6-2003","2003-01-06 00:00:00","38774","Mortgage","Mortgage Registration","Ready","Non Free Hold","Commercial","Abu Hail","Land","Commercial","650000","1426.34","1426.34","","","","","","","0","0","",""
"13-60-2003","2003-02-01 00:00:00","56517","Mortgage","Mortgage Registration","Ready","Non Free Hold","Commercial","Al Hamriya","Land","Commercial","2300000","216.37","216.37","","","","Al Fahidi Metro Station","Dubai Mall","Dubai International Airport","0","0","",""
"13-600-2003","2003-07-27 00:00:00","69842","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Mezhar First","Land","Residential","500000","1393.55","1393.55","","","","Etisalat Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-601-2003","2003-07-27 00:00:00","72547","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Mezhar First","Land","Residential","500000","1393.55","1393.55","","","","Etisalat Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-602-2003","2003-07-27 00:00:00","16860","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Nad Al Hamar","Land","Residential","500000","1393.55","1393.55","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-603-2003","2003-07-27 00:00:00","70750","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Mezhar First","Land","Residential","500000","1393.55","1393.55","","","","Etisalat Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-604-2003","2003-07-27 00:00:00","16828","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Nad Al Hamar","Land","Residential","500000","1393.55","1393.55","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-605-2003","2003-07-27 00:00:00","70853","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Satwa","Land","Residential","250000","1374.96","1374.96","","","","Financial Centre","Dubai Mall","Burj Khalifa","0","0","",""
"13-606-2003","2003-07-27 00:00:00","72902","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Mezhar First","Land","Residential","500000","1393.55","1393.55","","","","Etisalat Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-607-2003","2003-07-27 00:00:00","7102","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Satwa","Land","Residential","250000","233.19","233.19","","","","","","","0","0","",""
"13-608-2003","2003-07-27 00:00:00","61715","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Twar Second","Land","Residential","500000","910.45","910.45","","","","Airport Free Zone","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-609-2003","2003-07-27 00:00:00","70641","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Saffa Second","Land","Residential","500000","1711.74","1711.74","","","","Noor Bank Metro Station","Mall of the Emirates","Burj Al Arab","0","0","",""
"13-61-2003","2003-02-01 00:00:00","55416","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Barsha Third","Land","Residential","509579","910.45","910.45","","","","Sharaf Dg Metro Station","Mall of the Emirates","Burj Al Arab","0","0","",""
"13-610-2003","2003-07-27 00:00:00","20979","Mortgage","Mortgage Registration","Ready","Non Free Hold","Commercial","Hor Al Anz East","Land","Commercial","30500000","4670.05","4670.05","","","","Al Qiyadah Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-611-2003","2003-07-27 00:00:00","85108","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Rashidiya","Land","Residential","206236","934.42","934.42","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-612-2003","2003-07-28 00:00:00","7312","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Satwa","Land","Residential","250000","232.26","232.26","","","","Trade Centre Metro Station","Dubai Mall","Burj Khalifa","0","0","",""
"13-613-2003","2003-07-28 00:00:00","84169","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Warqa Third","Land","Residential","500000","1095.23","1095.23","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-614-2003","2003-07-29 00:00:00","84369","Mortgage","Mortgage Registration","Ready","Non Free Hold","Commercial","Al Nahda Second","Land","Commercial","6500000","1309.93","1309.93","","","","Al Nahda Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-615-2003","2003-07-29 00:00:00","66818","Mortgage","Mortgage Registration","Ready","Non Free Hold","Commercial","Al Nahda Second","Land","Commercial","6500000","1393.55","1393.55","","","","Al Nahda Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-616-2003","2003-07-29 00:00:00","63177","Mortgage","Mortgage Registration","Ready","Non Free Hold","Commercial","Hor Al Anz","Land","Commercial","544502","269.79","269.79","","","","Abu Baker Al Siddique Metro Station","","Dubai International Airport","0","0","",""
"13-617-2003","2003-07-29 00:00:00","33318","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Rega Al Buteen","Land","Residential","45000000","1970.29","1970.29","","","","Al Rigga Metro Station","Dubai Mall","Dubai International Airport","0","0","",""
"13-618-2003","2003-07-30 00:00:00","2517","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Hudaiba","Land","","10000000","3325.93","3325.93","","","","Al Jafiliya Metro Station","Dubai Mall","Burj Khalifa","0","0","",""
"13-619-2003","2003-07-30 00:00:00","55857","Mortgage","Mortgage Registration","Ready","Non Free Hold","Commercial","Al Muteena","Land","Commercial","566020","334.45","334.45","","","","Salah Al Din Metro Station","Dubai Mall","Dubai International Airport","0","0","",""
"13-62-2003","2003-02-01 00:00:00","47993","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Satwa","Land","Residential","2219237","1347.09","1347.09","","","","Financial Centre","Dubai Mall","Burj Khalifa","0","0","",""
"13-620-2003","2003-08-02 00:00:00","70439","Mortgage","Mortgage Registration","Ready","Non Free Hold","Commercial","Al Raffa","Land","Commercial","11500000","2447.72","2447.72","","","","Al Fahidi Metro Station","Dubai Mall","Burj Khalifa","0","0","",""
"13-621-2003","2003-08-04 00:00:00","45914","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Mirdif","Land","Residential","1000000","696.77","696.77","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-622-2003","2003-08-04 00:00:00","55143","Mortgage","Mortgage Registration","Ready","Non Free Hold","Commercial","Trade Center Second","Land","Commercial","150000000","929.03","929.03","","","","Financial Centre","Dubai Mall","Burj Khalifa","0","0","",""
"13-623-2003","2003-08-04 00:00:00","49792","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Rashidiya","Land","Residential","128000","445.93","445.93","","","","","","","0","0","",""
"13-624-2003","2003-08-05 00:00:00","67564","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Mirdif","Land","Residential","3058139","1393.55","1393.55","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-625-2003","2003-08-05 00:00:00","72395","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Mezhar Second","Land","Residential","500000","1858.06","1858.06","","","","Etisalat Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-626-2003","2003-08-05 00:00:00","72395","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Mezhar Second","Land","Residential","380000","1858.06","1858.06","","","","Etisalat Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-627-2003","2003-08-05 00:00:00","61844","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Manara","Land","Residential","505000","1393.55","1393.55","","","","Noor Bank Metro Station","Mall of the Emirates","Burj Al Arab","0","0","",""
"13-629-2003","2003-08-09 00:00:00","56010","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Um Suqaim Third","Land","Residential","2800000","929.03","929.03","","","","First Abu Dhabi Bank Metro Station","Mall of the Emirates","Burj Al Arab","0","0","",""
"13-63-2003","2003-02-02 00:00:00","59754","Mortgage","Mortgage Registration","Ready","Non Free Hold","Commercial","Al Garhoud","Land","Commercial","5500000","1858.06","1864.1","","","","GGICO Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-630-2003","2003-08-10 00:00:00","69779","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Barsha Second","Land","Residential","700000","1393.55","1393.55","","","","First Abu Dhabi Bank Metro Station","Mall of the Emirates","Burj Al Arab","0","0","",""
"13-631-2003","2003-08-10 00:00:00","70542","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Nad Al Hamar","Land","Residential","449050","1393.55","1393.55","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-632-2003","2003-08-10 00:00:00","25475","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Baraha","Land","Residential","864272","229.28","229.28","","","","Salah Al Din Metro Station","Dubai Mall","Dubai International Airport","0","0","",""
"13-633-2003","2003-08-10 00:00:00","55305","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Warqa Third","Land","Residential","665000","1070.15","1070.15","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-634-2003","2003-08-10 00:00:00","70664","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Warqa Fourth","Land","Residential","1250000","1226.97","1226.97","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
"13-635-2003","2003-08-11 00:00:00","67904","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Mezhar Second","Land","Residential","2137319","3716.12","3716.12","","","","Etisalat Metro Station","City Centre Mirdif","","0","0","",""
"13-636-2003","2003-08-12 00:00:00","59047","Mortgage","Mortgage Registration","Ready","Non Free Hold","Residential","Al Warqa Second","Land","Residential","657250","1241.28","1241.28","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","0","0","",""
