Transaction Number,Transaction Date,Property ID,Transaction Type,Transaction sub type,Registration type,Is Free Hold?,Usage,Area,Property Type,Property Sub Type,Amount,Transaction Size (sq.m),Property Size (sq.m),Room(s),Floor,Parking,Nearest Metro,Nearest Mall,Nearest Landmark,No. of Buyer,No. of Seller,Master Project,Project
"11-627-2000","2000-09-18 00:00:00","60832","Sales","Sale","Ready","Non Free Hold","Residential","Mirdif","Land","Residential","60000","696.77","696.77","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","1","1","",""
"11-628-2000","2000-09-18 00:00:00","55549","Sales","Sale","Ready","Non Free Hold","Commercial","Al Barsha First","Land","Commercial","6723080","3431.84","3431.84","","","","Sharaf Dg Metro Station","Mall of the Emirates","Burj Al Arab","5","2","",""
"11-629-2000","2000-09-19 00:00:00","75114","Sales","Sale","Ready","Non Free Hold","Residential","Jumeirah First","Land","Residential","320000","185.62","169.64","","","","Trade Centre Metro Station","Dubai Mall","Burj Khalifa","1","1","",""
"11-63-2000","2000-02-06 00:00:00","56088","Sales","Sale","Ready","Non Free Hold","Residential","Al Satwa","Land","Residential","600000","1393.55","1394.94","","","","","","","1","1","",""
"11-630-2000","2000-09-19 00:00:00","56183","Sales","Sale","Ready","Non Free Hold","Residential","Um Al Sheif","Land","Residential","947340","1544.05","1548.14","","","","First Abu Dhabi Bank Metro Station","Mall of the Emirates","Burj Al Arab","1","7","",""
"11-631-2000","2000-09-20 00:00:00","51057","Sales","Sale","Ready","Non Free Hold","Residential","Al Karama","Land","Residential","1420000","232.26","232.26","","","","ADCB Metro Station","Dubai Mall","Burj Khalifa","3","1","",""
"11-632-2000","2000-09-23 00:00:00","60942","Sales","Sale","Ready","Non Free Hold","Residential","Al Qoaz","Land","Residential","400000","929.03","929.03","","","","","","","1","1","",""
"11-633-2000","2000-09-23 00:00:00","29908","Sales","Sale","Ready","Non Free Hold","Residential","Mirdif","Land","Residential","1450000","696.77","696.77","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","2","1","",""
"11-634-2000","2000-09-23 00:00:00","60881","Sales","Sale","Ready","Non Free Hold","Residential","Al Mezhar","Land","Residential","1850000","1393.55","1393.55","","","","","","","4","1","",""
"11-635-2000","2000-09-23 00:00:00","28436","Sales","Sale","Ready","Non Free Hold","Residential","Mirdif","Land","Residential","294000","650.32","650.32","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","1","1","",""
"11-636-2000","2000-09-23 00:00:00","29111","Sales","Sale","Ready","Non Free Hold","Residential","Mirdif","Land","Residential","220000","929.03","929.03","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","1","1","",""
"11-637-2000","2000-09-25 00:00:00","60855","Sales","Sale","Ready","Non Free Hold","Commercial","Mirdif","Land","Commercial","30000000","278709","273378.69","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","1","1","",""
"11-638-2000","2000-09-26 00:00:00","16692","Sales","Sale","Ready","Non Free Hold","Residential","Nad Al Hamar","Land","Residential","130000","910.45","910.45","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","1","1","",""
"11-639-2000","2000-09-26 00:00:00","16693","Sales","Sale","Ready","Non Free Hold","Residential","Nad Al Hamar","Land","Residential","130000","1343.38","1343.38","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","1","1","",""
"11-64-2000","2000-02-06 00:00:00","56202","Sales","Sale","Ready","Non Free Hold","Residential","Um Al Sheif","Land","Residential","750000","1393.55","1393.55","","","","First Abu Dhabi Bank Metro Station","Mall of the Emirates","Burj Al Arab","1","1","",""
"11-641-2000","2000-09-26 00:00:00","2049","Sales","Sale","Ready","Non Free Hold","Residential","Mankhool","Land","Residential","950000","836.13","836.13","","","","ADCB Metro Station","Dubai Mall","Burj Khalifa","1","2","",""
"11-642-2000","2000-09-27 00:00:00","60999","Sales","Sale","Ready","Non Free Hold","Commercial","Al-Shumaal","Land","Commercial","500000","122.1","122.1","","","","","","","1","1","",""
"11-643-2000","2000-09-27 00:00:00","55585","Sales","Sale","Ready","Non Free Hold","Residential","Al Jafliya","Land","Residential","2450000","1412.13","1412.13","","","","Al Jafiliya Metro Station","Dubai Mall","Burj Khalifa","1","1","",""
"11-644-2000","2000-09-30 00:00:00","63176","Sales","Sale","Ready","Non Free Hold","Residential","Hor Al Anz","Land","Residential","200000","232.26","232.26","","","","Abu Hail Metro Station","City Centre Mirdif","Dubai International Airport","2","1","",""
"11-645-2000","2000-09-30 00:00:00","28647","Sales","Sale","Ready","Non Free Hold","Residential","Mirdif","Land","Residential","1900000","963.87","963.87","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","11","1","",""
"11-646-2000","2000-10-01 00:00:00","30777","Sales","Sale","Ready","Non Free Hold","Residential","Mirdif","Land","Residential","303444","783.08","783.08","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","1","1","",""
"11-647-2000","2000-10-01 00:00:00","53595","Sales","Sale","Ready","Non Free Hold","Residential","Nad Al Hamar","Land","Residential","525000","1393.55","1393.55","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","1","1","",""
"11-648-2000","2000-10-01 00:00:00","19806","Sales","Sale","Ready","Non Free Hold","Residential","Al Garhoud","Land","Residential","3510000","2787.09","2787.09","","","","Terminal 3 ","City Centre Mirdif","Dubai International Airport","1","1","",""
"11-649-2000","2000-10-01 00:00:00","57266","Sales","Sale","Ready","Non Free Hold","Residential","Al Mezhar Second","Land","Residential","550000","1858.06","1858.06","","","","Etisalat Metro Station","City Centre Mirdif","Dubai International Airport","1","13","",""
"11-65-2000","2000-02-06 00:00:00","20022","Sales","Sale","Ready","Non Free Hold","Residential","Nad Al Hamar","Land","Residential","419450","1558.73","1558.73","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","1","1","",""
"11-650-2000","2000-10-02 00:00:00","60893","Sales","Sale","Ready","Non Free Hold","Commercial","Hor Al Anz","Land","Commercial","550000","166.85","166.85","","","","","","","1","6","",""
"11-651-2000","2000-10-02 00:00:00","59113","Sales","Sale","Ready","Non Free Hold","Residential","Al Barsha Third","Land","Residential","450000","1393.55","1393.55","","","","Sharaf Dg Metro Station","Mall of the Emirates","Sports City Swimming Academy","1","1","",""
"11-652-2000","2000-10-02 00:00:00","60155","Sales","Sale","Ready","Non Free Hold","Residential","Hor Al Anz","Land","Residential","250000","185.25","185.81","","","","Abu Baker Al Siddique Metro Station","","Dubai International Airport","1","6","",""
"11-653-2000","2000-10-02 00:00:00","29666","Sales","Sale","Ready","Non Free Hold","Residential","Mirdif","Land","Residential","292500","696.77","696.77","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","1","1","",""
"11-654-2000","2000-10-04 00:00:00","61246","Sales","Sale","Ready","Non Free Hold","Commercial","Burj Nahar","Land","Commercial","470000","184.41","184.41","","","","","","","1","1","",""
"11-655-2000","2000-10-04 00:00:00","61016","Sales","Sale","Ready","Non Free Hold","Residential","Sikkat Al Khail North","Land","Residential","3800000","235.79","235.79","","","","","","","1","1","",""
"11-656-2000","2000-10-07 00:00:00","83678","Sales","Sale","Ready","Non Free Hold","Residential","Al Bada","Land","Residential","450000","229.66","229.66","","","","Trade Centre Metro Station","Dubai Mall","Burj Khalifa","1","7","",""
"11-657-2000","2000-10-07 00:00:00","61234","Sales","Sale","Ready","Non Free Hold","Commercial","Burj Nahar","Land","Commercial","178650","184.41","184.41","","","","","","","2","1","",""
"11-658-2000","2000-10-07 00:00:00","61033","Sales","Sale","Ready","Non Free Hold","Residential","Jumeirah Third","Land","Residential","4120000","3716.12","931.54","","","","Business Bay Metro Station","Dubai Mall","Burj Khalifa","3","1","",""
"11-659-2000","2000-10-08 00:00:00","60108","Sales","Sale","Ready","Non Free Hold","Residential","Al Rashidiya","Land","Residential","625000","929.03","929.03","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","1","1","",""
"11-66-2000","2000-02-06 00:00:00","56829","Sales","Sale","Ready","Non Free Hold","Residential","Um Suqaim","Land","Residential","1150000","464.52","464.52","","","","","","","1","1","",""
"11-660-2000","2000-10-08 00:00:00","29666","Sales","Sale","Ready","Non Free Hold","Residential","Mirdif","Land","Residential","330000","696.77","696.77","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","1","1","",""
"11-661-2000","2000-10-08 00:00:00","30187","Sales","Sale","Ready","Non Free Hold","Residential","Mirdif","Land","Residential","1800000","940.64","940.64","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","1","1","",""
"11-662-2000","2000-10-09 00:00:00","99349","Sales","Sale","Ready","Non Free Hold","Residential","Al Khawaneej","Land","Residential","1021500","3163.35","3163.35","","","","","","","1","5","",""
"11-663-2000","2000-10-09 00:00:00","99348","Sales","Sale","Ready","Non Free Hold","Residential","Al Khawaneej","Land","Residential","1021500","3163.35","3163.35","","","","","","","1","5","",""
"11-664-2000","2000-10-09 00:00:00","84327","Sales","Sale","Ready","Non Free Hold","Residential","Al Khawaneej","Land","Residential","1350000","4180.64","5574.18","","","","","","","1","5","",""
"11-665-2000","2000-10-09 00:00:00","4190","Sales","Sale","Ready","Non Free Hold","Commercial","Al Karama","Land","Commercial","1350000","232.26","232.26","","","","ADCB Metro Station","Dubai Mall","Dubai International Airport","1","1","",""
"11-666-2000","2000-10-10 00:00:00","61084","Sales","Sale","Ready","Non Free Hold","Residential","Um Suqaim","Land","Residential","1000000","930.33","930.33","","","","","","","1","1","",""
"11-667-2000","2000-10-10 00:00:00","28779","Sales","Sale","Ready","Non Free Hold","Residential","Mirdif","Land","Residential","800000","1393.55","1393.55","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","1","1","",""
"11-668-2000","2000-10-10 00:00:00","78590","Sales","Sale","Ready","Non Free Hold","Residential","Al Khabeesi","Land","Residential","200000","175.03","175.03","","","","","","","1","1","",""
"11-669-2000","2000-10-11 00:00:00","60996","Sales","Sale","Ready","Non Free Hold","Residential","Jumeirah Third","Land","Residential","3700000","594.58","594.58","","","","Noor Bank Metro Station","Dubai Mall","Burj Al Arab","1","1","",""
"11-67-2000","2000-02-06 00:00:00","83660","Sales","Sale","Ready","Non Free Hold","Residential","Al Wasl","Land","Residential","1200000","2090.32","2090.32","","","","","","","1","1","",""
"11-670-2000","2000-10-11 00:00:00","61114","Sales","Sale","Ready","Non Free Hold","Residential","Um Suqaim","Land","Residential","4500000","1495.74","1495.74","","","","","","","1","1","",""
"11-671-2000","2000-10-14 00:00:00","60698","Sales","Sale","Ready","Non Free Hold","Commercial","Al Muteena","Land","Commercial","1229685","866.88","866.88","","","","Salah Al Din Metro Station","Dubai Mall","Dubai International Airport","1","8","",""
"11-672-2000","2000-10-14 00:00:00","131147","Sales","Sale","Ready","Non Free Hold","Residential","Al Khawaneej","Land","Agricultural","1760000","14864.48","14864.48","","","","","","","1","1","",""
"11-673-2000","2000-10-14 00:00:00","75675","Sales","Sale","Ready","Non Free Hold","Residential","Al Khawaneej","Land","Residential","267400","887.22","887.22","","","","","","","1","5","",""
"11-674-2000","2000-10-15 00:00:00","75116","Sales","Sale","Ready","Non Free Hold","Residential","Jumeirah First","Land","Residential","530000","209.03","209.03","","","","Trade Centre Metro Station","Dubai Mall","Burj Khalifa","1","10","",""
"11-675-2000","2000-10-15 00:00:00","61145","Sales","Sale","Ready","Non Free Hold","Residential","Al Barsha","Land","Residential","4000000","1820.34","1820.34","","","","","","","1","1","",""
"11-676-2000","2000-10-15 00:00:00","57253","Sales","Sale","Ready","Non Free Hold","Residential","Al Twar Second","Land","Residential","800000","1374.96","1374.96","","","","Al Qusais Metro Station","City Centre Mirdif","Dubai International Airport","1","1","",""
"11-677-2000","2000-10-16 00:00:00","40582","Sales","Sale","Ready","Non Free Hold","Residential","Abu Hail","Land","Residential","400000","148.64","148.64","","","","Abu Baker Al Siddique Metro Station","","Dubai International Airport","1","1","",""
"11-678-2000","2000-10-17 00:00:00","61171","Sales","Sale","Ready","Non Free Hold","Residential","Um Suqaim","Land","Residential","700000","1393.55","1393.55","","","","","","","1","1","",""
"11-679-2000","2000-10-18 00:00:00","29591","Sales","Sale","Ready","Non Free Hold","Residential","Mirdif","Land","Residential","445000","929.03","929.03","","","","Etisalat Metro Station","City Centre Mirdif","Dubai International Airport","1","1","",""
"11-68-2000","2000-02-07 00:00:00","28365","Sales","Sale","Ready","Non Free Hold","Residential","Mirdif","Land","Residential","1169560","3104.45","3104.45","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","1","10","",""
"11-680-2000","2000-10-18 00:00:00","83534","Sales","Sale","Ready","Non Free Hold","Commercial","Al Qusais Second","Land","Commercial","9919000","3544.25","3767.22","","","","Al Qusais Metro Station","City Centre Mirdif","Dubai International Airport","1","10","",""
"11-682-2000","2000-10-18 00:00:00","30619","Sales","Sale","Ready","Non Free Hold","Residential","Mirdif","Land","Residential","1100000","696.77","696.77","","","","Rashidiya Metro Station","City Centre Mirdif","Dubai International Airport","1","1","",""
"11-684-2000","2000-10-18 00:00:00","61224","Sales","Sale","Ready","Non Free Hold","Commercial","Al-Raulah","Land","Commercial","14000000","696.77","696.77","","","","","","","1","1","",""
"11-685-2000","2000-10-21 00:00:00","83889","Sales","Sale","Ready","Non Free Hold","Commercial","Al-Murar Qadeem","Land","Commercial","2000000","211.54","211.54","","","","","","","1","5","",""
"11-686-2000","2000-10-21 00:00:00","54832","Sales","Sale","Ready","Non Free Hold","Residential","Um Suqaim First","Land","Residential","3000000","1678.76","1678.76","","","","Noor Bank Metro Station","Mall of the Emirates","Burj Al Arab","1","1","",""
"11-687-2000","2000-10-21 00:00:00","83852","Sales","Sale","Ready","Non Free Hold","Residential","Um Suqaim Second","Land","Residential","650000","929.03","977.43","","","","Noor Bank Metro Station","Mall of the Emirates","Burj Al Arab","1","1","",""
